order_id,customer_id,product_id,quantity,order_date,status
9028,4460,272,5,2025-03-08,Completed
9029,1759,212,5,2025-12-08,Pending
9030,2776,80,3,2025-12-17,Cancelled
9031,2236,30,3,2025-03-24,Pending
9032,2207,116,5,2025-12-02,Cancelled
9033,2255,175,3,2025-09-06,Cancelled
9034,2153,54,5,2025-10-26,Cancelled
9035,4101,88,1,2025-06-14,Cancelled
9036,1613,354,2,2025-10-23,Shipped
9037,2091,1,1,2025-07-03,Shipped
9038,2126,492,2,2025-04-07,Completed
9039,1940,359,5,2025-10-31,Shipped
9040,4134,20,1,2025-05-01,Cancelled
9041,4152,156,3,2025-08-11,Cancelled
9042,4781,412,3,2025-05-08,Cancelled
9043,4169,402,5,2025-08-25,Pending
9044,4393,222,2,2026-01-19,Completed
9045,4626,257,5,2025-05-19,Completed
9046,4500,92,2,2025-03-15,Pending
9047,1204,380,1,2025-08-15,Cancelled
9048,4152,484,5,2025-10-31,Cancelled
9049,1785,347,4,2025-11-25,Cancelled
9050,4637,70,4,2025-12-04,Pending
9051,2023,298,5,2025-12-12,Shipped
9052,4200,404,5,2025-05-31,Shipped
9053,1769,113,3,2025-09-10,Cancelled
9054,3401,408,3,2025-11-02,Cancelled
9055,1115,312,2,2026-01-24,Shipped
9056,665,393,3,2025-10-11,Completed
9057,2172,136,5,2025-07-03,Pending
9058,3418,420,5,2025-12-29,Shipped
9059,3576,89,1,2025-05-25,Shipped
9060,722,57,2,2025-12-15,Completed
9061,4908,70,1,2025-07-20,Shipped
9062,354,456,5,2025-02-14,Pending
9063,3232,70,5,2025-10-07,Pending
9064,2566,237,4,2025-12-01,Shipped
9065,4233,20,4,2025-08-13,Completed
9066,4626,3,1,2025-10-13,Cancelled
9067,2085,79,1,2025-05-10,Cancelled
9068,172,346,5,2025-10-10,Completed
9069,579,211,1,2025-09-10,Pending
9070,758,372,1,2025-12-22,Completed
9071,4410,286,5,2025-12-01,Completed
9072,3533,404,4,2025-03-17,Shipped
9073,4308,81,4,2025-03-23,Completed
9074,3762,410,3,2025-09-28,Completed
9075,1920,340,4,2025-07-22,Pending
9076,3716,393,1,2025-03-27,Shipped
9077,4784,284,3,2025-04-04,Cancelled
9078,3957,166,2,2025-08-04,Shipped
9079,4686,29,5,2025-08-22,Cancelled
9080,1916,26,1,2025-06-02,Completed
9081,2801,375,3,2025-08-13,Pending
9082,3059,146,2,2025-07-15,Shipped
9083,1589,192,5,2026-01-17,Completed
9084,1988,287,3,2025-02-04,Shipped
9085,2562,227,3,2025-09-26,Completed
9086,1382,416,3,2025-05-21,Shipped
9087,1435,287,5,2025-04-25,Completed
9088,3015,214,1,2025-05-18,Completed
9089,1022,450,2,2025-03-15,Cancelled
9090,3491,484,5,2025-08-29,Completed
9091,3319,61,5,2025-08-29,Pending
9092,415,70,4,2025-06-30,Completed
9093,2302,14,1,2025-05-20,Completed
9094,520,267,3,2025-08-25,Shipped
9095,3799,342,3,2025-11-07,Shipped
9096,2113,268,1,2025-12-06,Cancelled
9097,3236,294,1,2025-06-07,Pending
9098,1160,438,3,2025-09-06,Shipped
9099,4068,490,4,2025-08-22,Pending
9100,2829,164,5,2025-06-03,Completed
9101,2360,185,5,2025-07-03,Cancelled
9102,2872,403,5,2025-07-26,Shipped
9103,3234,125,5,2025-09-03,Shipped
9104,681,476,4,2025-06-08,Pending
9105,2156,479,1,2025-03-17,Shipped
9106,1946,193,1,2025-09-13,Cancelled
9107,679,448,1,2025-07-27,Shipped
9108,3731,499,1,2025-08-13,Pending
9109,1662,366,1,2026-01-29,Completed
9110,2213,416,3,2025-11-09,Completed
9111,2872,213,3,2025-11-18,Pending
9112,2405,67,2,2026-02-01,Completed
9113,4814,322,3,2025-05-11,Cancelled
9114,4084,4,4,2025-08-05,Pending
9115,4685,409,5,2025-05-22,Cancelled
9116,2238,174,4,2025-03-23,Completed
9117,432,99,5,2025-07-29,Pending
9118,4661,194,1,2025-11-01,Completed
9119,3783,468,3,2025-06-19,Cancelled
9120,2820,258,4,2025-05-21,Cancelled
9121,865,499,2,2026-01-09,Shipped
9122,477,102,4,2025-04-06,Completed
9123,1263,273,3,2025-11-14,Pending
9124,3116,199,2,2025-07-07,Cancelled
9125,3351,102,2,2025-05-04,Pending
9126,1867,499,2,2025-03-16,Pending
9127,2290,241,2,2025-02-26,Cancelled
9128,2162,67,2,2025-10-15,Completed
9129,445,398,3,2025-10-26,Cancelled
9130,2465,186,4,2025-03-31,Cancelled
9131,3862,437,1,2025-06-18,Completed
9132,3444,168,5,2025-08-01,Pending
9133,3561,390,5,2025-08-18,Pending
9134,1227,295,5,2025-07-21,Cancelled
9135,3034,463,3,2025-04-19,Pending
9136,1855,2,1,2025-06-26,Pending
9137,891,196,3,2025-04-30,Pending
9138,1123,81,5,2025-11-18,Completed
9139,4088,473,4,2025-12-19,Cancelled
9140,4094,100,5,2025-02-22,Cancelled
9141,2393,232,3,2025-08-07,Completed
9142,955,73,5,2025-03-31,Cancelled
9143,4450,440,2,2025-04-15,Shipped
9144,3300,64,1,2026-01-06,Completed
9145,2307,88,2,2026-01-07,Pending
9146,2213,86,1,2026-01-08,Cancelled
9147,3667,351,2,2026-01-02,Completed
9148,1416,460,5,2025-04-15,Pending
9149,2195,117,4,2025-02-28,Pending
9150,2736,231,3,2025-11-30,Pending
9151,4642,75,5,2025-06-29,Cancelled
9152,1837,255,4,2025-04-02,Pending
9153,1749,132,2,2025-08-31,Shipped
9154,820,260,1,2025-09-25,Completed
9155,368,463,3,2026-01-11,Cancelled
9156,4652,73,4,2025-04-20,Shipped
9157,1034,6,1,2025-09-11,Completed
9158,513,416,5,2025-09-12,Completed
9159,4383,312,4,2025-03-14,Shipped
9160,1525,425,1,2025-04-12,Pending
9161,275,177,2,2025-11-22,Pending
9162,680,326,5,2025-11-08,Cancelled
9163,3447,68,2,2025-04-13,Cancelled
9164,3236,209,3,2025-09-02,Cancelled
9165,2936,447,1,2025-04-09,Pending
9166,4759,323,3,2025-11-21,Pending
9167,1789,357,3,2025-11-25,Completed
9168,2847,153,2,2025-04-03,Cancelled
9169,2101,228,1,2025-02-24,Shipped
9170,4264,135,3,2025-09-09,Completed
9171,2091,118,1,2025-11-27,Cancelled
9172,4189,228,1,2025-12-02,Pending
9173,3138,473,2,2025-10-04,Completed
9174,4825,197,3,2025-06-13,Completed
9175,2437,266,3,2025-09-20,Completed
9176,2702,492,5,2025-03-31,Completed
9177,768,2,5,2025-03-09,Shipped
9178,2679,425,1,2025-11-11,Pending
9179,157,305,2,2025-06-07,Completed
9180,3886,310,2,2025-08-30,Shipped
9181,3166,284,3,2025-09-20,Cancelled
9182,2523,463,5,2025-05-10,Completed
9183,1013,441,2,2025-10-06,Cancelled
9184,912,102,1,2025-03-04,Pending
9185,4651,388,3,2025-06-30,Completed
9186,42,419,2,2025-12-29,Completed
9187,220,187,2,2025-04-04,Completed
9188,171,344,3,2025-07-26,Completed
9189,2199,16,5,2026-01-06,Cancelled
9190,3053,106,5,2025-09-20,Shipped
9191,161,389,5,2025-11-11,Pending
9192,2234,320,1,2025-05-25,Cancelled
9193,801,174,3,2026-01-18,Pending
9194,902,131,3,2025-08-07,Pending
9195,4275,84,1,2025-07-04,Shipped
9196,4695,197,4,2025-07-31,Pending
9197,3776,93,4,2025-05-18,Completed
9198,4783,44,1,2025-05-14,Cancelled
9199,1056,238,1,2025-04-01,Cancelled
9200,280,417,1,2025-12-22,Pending
9201,1519,396,2,2025-09-20,Shipped
9202,201,496,5,2025-03-04,Shipped
9203,1000,233,3,2025-06-03,Cancelled
9204,39,356,1,2025-08-29,Pending
9205,1261,195,1,2025-12-01,Cancelled
9206,2689,434,1,2025-05-19,Completed
9207,316,187,4,2025-12-19,Pending
9208,4222,397,1,2025-04-16,Completed
9209,4056,213,2,2025-04-24,Shipped
9210,3469,371,2,2025-04-18,Shipped
9211,4759,442,3,2025-12-24,Shipped
9212,1925,457,4,2025-11-14,Pending
9213,3493,86,3,2025-08-16,Shipped
9214,2888,79,1,2025-08-27,Pending
9215,193,400,2,2026-01-17,Cancelled
9216,2478,81,5,2025-06-02,Completed
9217,2010,340,4,2026-01-30,Cancelled
9218,2644,178,3,2025-04-30,Completed
9219,3422,117,3,2025-12-24,Cancelled
9220,502,273,5,2025-06-06,Pending
9221,2364,192,4,2025-04-19,Pending
9222,4590,162,5,2025-05-08,Shipped
9223,3936,248,3,2025-03-01,Shipped
9224,2122,298,3,2026-01-26,Cancelled
9225,3074,463,4,2025-03-17,Pending
9226,4113,76,5,2025-05-11,Shipped
9227,540,241,3,2025-05-14,Cancelled
9228,4310,188,2,2025-08-28,Shipped
9229,2559,150,1,2025-06-13,Cancelled
9230,2333,326,2,2025-05-27,Shipped
9231,2162,8,4,2025-09-05,Cancelled
9232,4688,127,1,2025-05-25,Pending
9233,3765,105,3,2025-08-25,Shipped
9234,1229,454,3,2025-12-25,Cancelled
9235,4630,383,2,2025-10-17,Cancelled
9236,1502,220,3,2025-05-23,Cancelled
9237,3796,473,3,2025-09-16,Cancelled
9238,1392,354,3,2025-05-28,Completed
9239,1554,399,3,2025-07-11,Pending
9240,3382,313,2,2025-03-05,Cancelled
9241,4749,246,4,2026-01-18,Shipped
9242,3039,368,5,2025-11-03,Cancelled
9243,4904,29,4,2025-11-22,Pending
9244,2048,440,3,2025-02-11,Cancelled
9245,1147,96,1,2025-03-18,Pending
9246,1082,226,2,2025-12-06,Pending
9247,1421,143,3,2026-01-19,Cancelled
9248,277,316,4,2025-07-04,Cancelled
9249,941,387,4,2025-08-23,Pending
9250,1304,126,4,2026-01-21,Cancelled
9251,848,260,2,2025-09-20,Pending
9252,482,367,4,2025-04-14,Pending
9253,4805,317,5,2025-09-06,Pending
9254,967,447,1,2025-09-29,Shipped
9255,3953,369,4,2025-10-11,Shipped
9256,3528,151,4,2025-10-05,Shipped
9257,2066,395,1,2025-07-20,Cancelled
9258,3526,176,2,2025-08-04,Completed
9259,1624,420,5,2025-11-20,Pending
9260,4729,6,1,2025-05-14,Completed
9261,1905,431,5,2025-10-29,Completed
9262,3289,375,3,2025-03-20,Completed
9263,2377,178,5,2025-04-01,Pending
9264,4042,480,4,2026-01-03,Cancelled
9265,1684,337,1,2025-09-19,Cancelled
9266,4431,254,2,2025-09-08,Pending
9267,3921,117,2,2025-06-08,Shipped
9268,4022,274,1,2025-04-27,Completed
9269,3421,110,5,2025-08-16,Pending
9270,83,157,5,2025-05-18,Completed
9271,631,470,1,2025-04-04,Cancelled
9272,357,374,5,2025-12-13,Pending
9273,3114,373,3,2025-07-08,Cancelled
9274,1020,85,2,2025-03-20,Shipped
9275,1077,352,1,2025-03-01,Pending
9276,681,104,1,2026-01-19,Completed
9277,3448,426,5,2025-03-11,Cancelled
9278,3119,62,4,2025-04-22,Pending
9279,3452,42,3,2025-03-31,Shipped
9280,3499,258,4,2025-02-21,Shipped
9281,766,88,3,2025-07-06,Shipped
9282,1952,270,5,2025-06-18,Shipped
9283,4857,306,5,2025-03-17,Shipped
9284,286,485,2,2026-01-13,Shipped
9285,714,35,5,2025-05-08,Cancelled
9286,137,95,5,2025-02-22,Cancelled
9287,4760,35,3,2025-04-13,Cancelled
9288,1020,260,4,2025-05-06,Cancelled
9289,3496,53,3,2025-02-08,Completed
9290,3766,194,3,2025-06-14,Pending
9291,2804,475,4,2026-01-10,Shipped
9292,3887,468,3,2025-07-14,Completed
9293,2166,466,4,2025-10-10,Completed
9294,1885,441,4,2026-01-14,Pending
9295,3469,109,4,2026-01-10,Shipped
9296,4982,448,2,2026-01-21,Pending
9297,1241,377,1,2025-09-20,Shipped
9298,2825,429,1,2025-02-28,Cancelled
9299,1004,279,1,2025-12-19,Cancelled
9300,4866,77,2,2025-03-10,Cancelled
9301,4006,59,4,2025-07-17,Shipped
9302,3408,496,2,2025-04-24,Pending
9303,1951,14,5,2025-08-17,Cancelled
9304,3214,162,3,2025-10-22,Shipped
9305,3957,45,3,2025-12-26,Shipped
9306,1393,480,2,2025-04-15,Shipped
9307,2986,274,4,2025-08-16,Completed
9308,2245,193,2,2025-03-05,Completed
9309,3059,456,3,2025-12-11,Shipped
9310,3486,378,5,2025-11-23,Completed
9311,1807,295,5,2025-08-02,Cancelled
9312,3267,308,5,2025-06-09,Shipped
9313,3508,339,1,2025-04-03,Shipped
9314,553,88,2,2026-01-05,Completed
9315,3094,350,1,2025-04-14,Shipped
9316,221,303,4,2025-02-07,Cancelled
9317,2189,392,5,2025-10-18,Shipped
9318,673,108,4,2025-02-09,Completed
9319,3570,77,1,2025-03-04,Completed
9320,4178,257,5,2026-01-22,Completed
9321,3623,411,3,2025-12-08,Shipped
9322,600,355,5,2025-03-27,Shipped
9323,4945,40,4,2025-07-02,Pending
9324,2576,155,1,2025-08-16,Pending
9325,2655,53,5,2025-02-16,Shipped
9326,3227,55,3,2025-10-14,Cancelled
9327,1402,156,5,2026-01-27,Shipped
9328,673,188,5,2025-10-13,Cancelled
9329,1486,147,5,2025-08-23,Cancelled
9330,3941,492,4,2025-09-08,Shipped
9331,579,322,4,2025-11-13,Pending
9332,3398,413,1,2025-12-26,Pending
9333,3556,387,1,2026-01-02,Shipped
9334,3415,109,3,2026-01-23,Completed
9335,929,245,4,2025-05-17,Completed
9336,125,382,5,2025-02-14,Completed
9337,1760,220,1,2025-05-28,Cancelled
9338,4351,56,1,2025-06-03,Cancelled
9339,2471,211,5,2025-06-30,Pending
9340,1679,410,5,2025-12-30,Pending
9341,156,152,5,2025-10-23,Completed
9342,2415,17,4,2025-10-07,Cancelled
9343,1780,175,2,2025-03-05,Pending
9344,918,233,4,2026-02-02,Pending
9345,1407,189,4,2025-11-04,Completed
9346,2555,387,2,2025-07-04,Cancelled
9347,3713,438,5,2025-04-26,Completed
9348,2519,4,4,2025-12-09,Shipped
9349,3992,283,1,2025-12-16,Cancelled
9350,4579,386,1,2025-07-21,Pending
9351,3682,124,3,2025-08-28,Completed
9352,1402,146,3,2025-05-19,Completed
9353,4707,449,4,2025-04-18,Shipped
9354,1657,455,3,2025-08-03,Completed
9355,496,336,5,2026-01-02,Pending
9356,2479,500,1,2025-08-04,Shipped
9357,918,224,2,2025-08-10,Shipped
9358,3284,226,2,2025-12-11,Shipped
9359,2234,241,3,2025-09-05,Shipped
9360,3192,443,2,2025-03-03,Cancelled
9361,3146,373,4,2025-07-06,Pending
9362,3081,354,2,2025-08-29,Cancelled
9363,2321,29,5,2025-04-13,Pending
9364,1459,228,1,2025-05-19,Cancelled
9365,655,267,5,2025-07-23,Pending
9366,1479,163,3,2025-10-15,Shipped
9367,2622,273,5,2025-05-16,Pending
9368,3960,172,3,2025-11-23,Pending
9369,2879,395,4,2025-03-20,Completed
9370,3286,253,3,2025-08-29,Pending
9371,109,409,1,2025-12-15,Pending
9372,92,13,5,2026-01-15,Cancelled
9373,773,286,5,2025-12-24,Completed
9374,2155,479,4,2025-11-21,Completed
9375,4213,75,5,2025-02-19,Cancelled
9376,4467,177,4,2025-11-04,Pending
9377,654,19,1,2025-06-12,Shipped
9378,1353,488,1,2025-09-10,Completed
9379,4810,195,4,2025-06-09,Completed
9380,4803,433,1,2025-12-29,Completed
9381,684,223,1,2025-11-06,Shipped
9382,551,447,1,2025-06-21,Cancelled
9383,4751,188,3,2025-02-13,Completed
9384,894,180,3,2025-12-08,Completed
9385,957,229,4,2025-12-06,Shipped
9386,818,387,3,2025-09-14,Pending
9387,1796,121,2,2025-08-31,Shipped
9388,3368,175,4,2025-05-09,Completed
9389,292,307,5,2025-04-17,Cancelled
9390,4702,265,2,2025-07-21,Completed
9391,2622,432,5,2025-08-07,Cancelled
9392,4834,210,1,2025-06-21,Completed
9393,3411,122,2,2025-10-11,Pending
9394,3744,470,2,2025-05-20,Pending
9395,769,365,5,2025-09-30,Completed
9396,4145,91,1,2026-01-12,Completed
9397,2018,393,4,2025-07-30,Cancelled
9398,4317,90,4,2025-07-05,Completed
9399,1795,156,3,2025-11-05,Shipped
9400,1409,227,1,2025-06-02,Completed
9401,3612,343,1,2025-04-03,Cancelled
9402,4497,298,1,2025-05-11,Completed
9403,1506,442,2,2025-09-03,Completed
9404,3363,287,3,2026-02-02,Cancelled
9405,1870,390,2,2025-06-27,Shipped
9406,2698,376,2,2025-05-17,Cancelled
9407,1076,307,3,2025-07-16,Cancelled
9408,1539,84,4,2025-06-13,Completed
9409,3299,66,1,2025-06-18,Completed
9410,4572,103,3,2025-02-25,Shipped
9411,138,343,3,2025-11-18,Shipped
9412,4131,136,1,2025-06-23,Pending
9413,3736,178,4,2025-03-23,Completed
9414,1697,332,4,2025-08-11,Cancelled
9415,4153,251,5,2025-10-15,Cancelled
9416,1581,437,4,2025-02-20,Pending
9417,54,273,3,2025-06-21,Completed
9418,535,434,5,2025-06-17,Pending
9419,4680,372,4,2025-06-18,Cancelled
9420,4796,278,1,2025-11-19,Pending
9421,545,59,3,2025-12-26,Pending
9422,4227,91,2,2025-02-25,Shipped
9423,3882,408,2,2025-06-22,Cancelled
9424,3882,163,1,2025-10-18,Cancelled
9425,307,473,5,2025-07-17,Pending
9426,3685,96,3,2026-01-09,Cancelled
9427,2999,392,1,2025-10-25,Cancelled
9428,4455,190,3,2025-10-06,Completed
9429,2299,57,2,2025-06-01,Pending
9430,4434,70,5,2025-06-26,Shipped
9431,1880,456,5,2025-12-21,Completed
9432,1005,219,2,2025-05-11,Completed
9433,4576,377,5,2025-03-26,Cancelled
9434,954,248,3,2025-04-09,Cancelled
9435,2233,414,1,2025-06-17,Completed
9436,86,137,5,2025-06-02,Completed
9437,783,78,1,2025-03-26,Shipped
9438,3595,35,5,2025-12-08,Cancelled
9439,53,164,4,2025-07-11,Cancelled
9440,3252,408,3,2026-01-30,Completed
9441,554,236,5,2025-03-22,Shipped
9442,1276,427,5,2026-01-24,Pending
9443,2216,139,1,2025-03-07,Cancelled
9444,3529,108,5,2025-08-31,Pending
9445,4835,432,4,2025-07-09,Shipped
9446,2629,82,5,2025-02-20,Shipped
9447,546,292,4,2025-11-13,Pending
9448,3925,250,1,2025-10-21,Cancelled
9449,3166,98,4,2025-11-04,Pending
9450,1264,236,3,2025-08-28,Pending
9451,4730,292,5,2025-10-21,Pending
9452,3254,15,2,2025-08-27,Cancelled
9453,3469,267,4,2025-02-05,Cancelled
9454,3411,33,1,2025-10-09,Pending
9455,1927,167,2,2025-02-14,Pending
9456,27,37,5,2026-01-09,Cancelled
9457,2824,196,3,2025-11-29,Completed
9458,4185,329,3,2025-10-15,Completed
9459,1642,364,2,2025-06-18,Pending
9460,155,388,4,2025-03-28,Shipped
9461,2478,99,4,2025-10-14,Completed
9462,3822,465,3,2025-04-10,Completed
9463,2146,82,1,2025-04-28,Cancelled
9464,1581,475,4,2025-05-08,Pending
9465,4082,303,4,2025-12-06,Completed
9466,3275,109,1,2025-10-20,Pending
9467,4869,326,3,2025-10-05,Shipped
9468,1063,348,2,2025-05-08,Pending
9469,3471,21,1,2025-03-02,Shipped
9470,3004,161,3,2025-05-07,Shipped
9471,2472,256,4,2025-02-12,Cancelled
9472,4636,116,4,2025-12-05,Cancelled
9473,1421,243,3,2025-05-08,Shipped
9474,3011,119,2,2025-02-19,Cancelled
9475,3191,443,1,2025-12-21,Shipped
9476,4978,500,4,2025-02-09,Shipped
9477,4872,339,2,2025-02-11,Completed
9478,163,433,5,2026-01-20,Pending
9479,2030,409,1,2025-08-27,Completed
9480,202,407,2,2025-05-19,Pending
9481,1679,439,2,2025-05-29,Cancelled
9482,1570,364,4,2025-07-26,Shipped
9483,3691,445,1,2025-03-02,Pending
9484,2056,403,2,2025-10-18,Pending
9485,3918,216,3,2025-11-24,Shipped
9486,3301,57,1,2025-09-12,Cancelled
9487,157,330,5,2025-03-03,Cancelled
9488,4062,213,5,2025-09-06,Shipped
9489,4265,468,3,2025-12-24,Pending
9490,1641,109,1,2025-11-19,Pending
9491,3543,202,2,2025-03-26,Completed
9492,1193,29,1,2025-06-25,Pending
9493,1972,445,2,2025-08-19,Cancelled
9494,2609,112,4,2025-04-02,Shipped
9495,2157,306,1,2025-07-12,Cancelled
9496,894,425,5,2025-11-19,Pending
9497,1634,271,2,2025-10-02,Pending
9498,4330,249,4,2026-01-23,Completed
9499,2391,202,3,2025-02-15,Pending
9500,380,154,4,2025-11-04,Cancelled
9501,1360,332,4,2025-11-01,Completed
9502,3400,142,3,2025-12-16,Shipped
9503,2073,349,3,2025-09-02,Pending
9504,1222,240,3,2025-06-20,Completed
9505,2765,398,4,2025-03-04,Shipped
9506,1955,430,3,2025-08-24,Shipped
9507,2336,466,4,2025-10-15,Pending
9508,74,401,1,2025-08-14,Completed
9509,4743,221,3,2025-10-29,Pending
9510,692,456,5,2025-03-31,Shipped
9511,3976,460,4,2025-02-26,Shipped
9512,277,494,4,2025-08-17,Cancelled
9513,4389,368,1,2025-07-22,Cancelled
9514,4726,76,2,2025-04-06,Pending
9515,1467,364,5,2025-04-30,Cancelled
9516,4424,445,5,2025-08-04,Shipped
9517,2669,193,5,2025-04-08,Completed
9518,2370,74,1,2025-07-02,Completed
9519,2533,262,5,2026-01-19,Completed
9520,4563,172,5,2025-09-14,Shipped
9521,4795,460,3,2026-01-19,Cancelled
9522,2806,397,2,2025-05-21,Cancelled
9523,4597,65,3,2025-09-30,Completed
9524,3147,373,5,2026-01-29,Pending
9525,82,454,1,2025-03-24,Completed
9526,2489,390,4,2025-04-04,Pending
9527,1897,7,5,2025-08-06,Cancelled
9528,4914,408,5,2025-04-24,Pending
9529,1802,242,5,2025-10-19,Pending
9530,3192,146,4,2025-08-15,Pending
9531,3198,287,4,2025-02-07,Cancelled
9532,1024,424,1,2025-06-01,Cancelled
9533,183,119,2,2025-03-11,Pending
9534,1655,207,4,2025-06-01,Shipped
9535,2075,78,5,2025-07-16,Pending
9536,4792,494,1,2025-12-10,Completed
9537,2277,122,2,2025-05-26,Cancelled
9538,4423,342,1,2025-07-01,Shipped
9539,1201,395,3,2025-08-25,Cancelled
9540,4047,412,4,2025-10-18,Completed
9541,3848,391,5,2025-07-06,Shipped
9542,3841,324,5,2025-10-20,Pending
9543,1347,210,4,2025-10-19,Shipped
9544,1234,62,1,2025-11-29,Shipped
9545,2506,161,2,2025-04-30,Shipped
9546,916,110,3,2025-04-29,Completed
9547,4584,261,2,2025-07-04,Completed
9548,3196,200,5,2025-08-31,Cancelled
9549,4758,83,2,2025-10-08,Completed
9550,1566,315,1,2026-02-01,Shipped
9551,1068,308,1,2025-09-02,Pending
9552,1389,358,1,2025-02-10,Completed
9553,4718,115,4,2025-02-10,Pending
9554,1391,424,1,2025-12-09,Cancelled
9555,4646,102,3,2025-05-31,Cancelled
9556,452,364,3,2025-10-19,Completed
9557,3139,95,3,2026-01-16,Shipped
9558,3229,269,5,2025-06-27,Completed
9559,3938,414,2,2025-06-03,Pending
9560,4368,5,5,2025-03-08,Pending
9561,790,47,3,2026-01-25,Pending
9562,1908,481,1,2025-09-04,Cancelled
9563,2800,21,4,2025-06-05,Completed
9564,1151,326,3,2026-01-21,Completed
9565,769,210,4,2025-03-26,Pending
9566,718,41,1,2025-10-13,Shipped
9567,4652,274,4,2025-12-19,Shipped
9568,4975,188,3,2025-04-13,Pending
9569,2029,371,3,2025-10-24,Completed
9570,2770,300,5,2025-07-20,Pending
9571,4010,79,1,2025-10-27,Cancelled
9572,2439,213,3,2025-12-24,Completed
9573,1013,114,2,2026-01-15,Cancelled
9574,2395,65,1,2025-06-12,Completed
9575,564,467,5,2025-05-04,Cancelled
9576,3118,300,4,2025-12-17,Completed
9577,212,462,2,2025-07-28,Completed
9578,1347,464,4,2025-06-30,Shipped
9579,227,335,4,2025-10-04,Pending
9580,3927,294,2,2025-10-08,Shipped
9581,2552,86,3,2025-09-23,Cancelled
9582,3158,251,2,2025-03-01,Completed
9583,2399,163,2,2025-03-30,Shipped
9584,1511,275,4,2025-11-04,Completed
9585,4165,82,2,2025-08-03,Completed
9586,1763,225,2,2025-07-03,Cancelled
9587,1544,486,1,2026-01-27,Pending
9588,1908,262,2,2025-06-01,Cancelled
9589,4110,42,3,2025-02-11,Shipped
9590,1632,262,5,2025-05-16,Cancelled
9591,3716,479,5,2026-01-07,Completed
9592,1931,342,2,2026-01-31,Pending
9593,4489,336,4,2026-01-18,Completed
9594,4387,298,3,2025-04-22,Shipped
9595,3640,243,4,2025-03-15,Shipped
9596,3092,461,5,2026-01-05,Shipped
9597,3671,34,3,2025-04-09,Cancelled
9598,1716,315,3,2025-05-20,Cancelled
9599,3543,219,1,2025-09-19,Pending
9600,4212,172,1,2025-07-17,Pending
9601,3761,338,3,2025-04-17,Cancelled
9602,2319,196,1,2025-03-17,Pending
9603,1952,73,3,2025-08-04,Pending
9604,4966,414,5,2025-05-16,Shipped
9605,3471,385,5,2026-02-02,Shipped
9606,4191,140,3,2025-07-02,Completed
9607,2100,466,2,2026-01-17,Shipped
9608,3020,81,5,2025-07-13,Completed
